timestamp,user,ip_address,event_type,resource,random_token,label,event_hour,day_of_week
2025-07-04 14:00:50.983425,user_6,51.69.91.24,file_access,blog/categories,f032b756f8d42668024fdda04edf9fc567b3a521,0,14,4
2025-07-04 13:46:07.441678,user_8,162.27.120.231,login_failure,tags/categories,2c929c70eeae11b09b7b22650595502add8401ae,0,13,4
2025-07-09 03:11:08.770445,user_23,56.164.84.239,login_failure,wp-content,8d864a05c01da9dd67d2bdb74c078aba6cf5cde6,0,3,2
2025-07-02 01:59:15.225534,user_13,215.156.76.67,login_success,app/tag,ab7f47489172c1d96a422e2d0b17d4d85690fd1c,0,1,2
2025-07-06 10:27:58.931668,bad_actor_4,57.246.72.44,login_success,tags,dcedf8a87f423f16c74063e93729a35899ba91cd,1,10,6
2025-07-09 11:40:28.814419,user_25,216.240.17.112,config_change,explore/category/list,d4f86eb99b0dbda341404979cac8ae6fe748f82b,0,11,2
2025-07-09 14:28:41.499113,user_20,167.77.18.2,login_success,list/posts/search,ec30287a4910e2b24fdcdc35f6b388d9df7b6082,0,14,2
2025-07-01 01:45:32.242562,user_29,180.10.15.168,login_success,posts/main,3c8053f06953261cd1c2a15b2d7bd5963286244c,0,1,1
2025-07-06 10:37:56.011770,user_24,25.211.49.110,login_success,explore/app/list,b28d1718172ebe03fc98b58c715c386efce49d44,0,10,6
2025-07-01 18:43:26.118781,user_5,163.30.56.96,login_failure,wp-content/app/blog,99ef4588f0b3cf37ab5e84173ba7ad81fe275434,0,18,1
2025-07-11 15:48:08.945747,user_2,194.48.31.131,login_failure,categories/blog,df8fb22a0eb04581f5c8a2c47c8f51e07dc549e3,1,15,4
2025-07-09 20:39:06.383456,user_11,101.51.69.76,file_access,tags/tags/list,20df820b7aac26282cf57a68007ec884a3ef1af7,0,20,2
2025-07-12 12:41:42.574419,user_28,59.35.18.235,login_failure,app/explore,d058ea5c5949c71fab22e28de5e22351e4c4b876,0,12,5
2025-07-13 01:27:24.864990,user_15,171.175.95.221,login_success,search/blog,99ffde44b6d909cbd37a42917276786b71257bc9,0,1,6
2025-07-02 18:51:38.220394,user_18,83.241.87.147,login_success,tags/explore/app,ffd949a68d5c69fdf09463dbd1792af81f0e6d1d,0,18,2
2025-07-11 02:57:44.437885,user_21,124.164.25.89,login_failure,categories,5ff3cfdb737761f84dc24afbe4a60b8f930fe738,1,2,4
2025-07-03 09:11:42.999377,user_14,214.48.25.2,login_failure,app/explore,9845a691b4fb6b50a2eb0a02068e812baf0af29e,0,9,3
2025-07-02 17:48:29.094492,user_10,137.183.217.37,privilege_escalation,list,2c735f006d9bb28197e897794d3c5fc7a1d86ede,0,17,2
2025-07-07 11:07:55.884607,user_8,135.129.182.90,file_access,main/tags/tag,f4416a9b78151847036733c2ee2abff3bfdb081f,1,11,0
2025-07-01 23:01:56.882982,user_12,167.69.22.201,login_success,category/search/explore,94dbd24a40247c696d55d706a75dab55c3caf7eb,0,23,1
2025-07-06 01:02:12.104015,user_1,157.219.142.138,login_success,explore,0ec0f38860fd0644d16cc6a63e4b5724e1c3e6ec,1,1,6
2025-07-07 11:55:51.743885,user_28,163.152.25.53,login_success,explore,1b47c1cec26b490a38a65edf15753aa41e6ed752,0,11,0
2025-07-12 16:40:44.228895,user_18,192.222.226.172,login_success,tag/blog/tag,bde02fefa6db93732c92f6bade2dc6d4cc6a3191,0,16,5
2025-07-12 06:56:45.199869,user_25,24.247.109.118,login_failure,search/search/categories,c6437fc47fb5a0e6892ad6970ac9ce696ccf3239,0,6,5
2025-06-29 20:21:44.238416,bad_actor_4,173.42.139.54,login_failure,posts/wp-content/tag,be4c7d8a34e2b7c1834c9c31eb61a716699a828e,1,20,6
2025-07-08 01:33:01.305379,user_18,223.156.144.177,login_success,category/categories/explore,83e67b8559c169779b339542fe9c3bfc86ad7dff,0,1,1
2025-07-08 06:56:02.679923,user_18,211.39.138.99,login_success,search,7c6dbe66457ad14648758f64b75c8cbd56040a3f,0,6,1
2025-07-11 21:12:39.467639,user_23,202.215.250.3,login_failure,blog/category/posts,d57533c3dd336efe27ec0e486a70c62ed9cf277b,0,21,4
2025-07-13 18:10:47.313799,user_13,192.196.197.119,login_success,blog/tag/list,ae33ef5634681bdc9de90a3e2646b3196c60df50,0,18,6
2025-07-01 03:16:42.243696,bad_actor_2,85.13.183.172,file_access,posts/blog,038c3b0ee79227698c7c8bfb182ed77734ecd70c,1,3,1
2025-07-04 22:33:54.471378,user_23,150.4.233.37,login_failure,category,38059d5810df88e2c3acf55f0c157c858efc425b,0,22,4
2025-07-11 04:24:32.036159,user_24,98.26.250.207,login_failure,search,1119a8dd1801a62ebea3ed52d5d26d22eb4aa0cc,0,4,4
2025-07-10 22:54:13.623968,user_7,201.154.243.219,file_access,tags,249053093758a21ddf51f4f54f07719774e0b5ab,1,22,3
2025-07-04 09:39:40.252426,user_10,142.144.133.163,login_success,main/blog,9f4ca684d754c3dd2b2890e6f4b7ac0b9f40b496,0,9,4
2025-07-11 00:04:19.564068,user_15,181.245.73.59,login_success,category,31d18d570653fbf554bcc3654af5bb69d11849d3,0,0,4
2025-07-13 02:11:23.179080,user_7,156.4.104.175,login_success,wp-content,3161b19c404ed0752eae4fcc6eca1dc847aa4042,0,2,6
2025-07-13 06:53:16.102621,user_18,83.223.175.21,login_success,tags/search/categories,8cd9b8c5fb61c62d93745abee97e5f5791a19bce,0,6,6
2025-07-01 01:19:11.320428,user_10,202.101.177.120,login_success,tags/list/category,edfbdf2ab283d50f380fe9268580d9037d6e291f,0,1,1
2025-07-05 14:32:28.734282,user_24,219.82.83.164,login_success,main/explore,0d71a955f0a68a86930d3949c06939ab7296a46e,0,14,5
2025-07-04 12:17:23.840643,bad_actor_1,178.161.122.59,login_failure,tags,0aef59b2e8c40f11da97588cd617163e072f6a3a,1,12,4
2025-06-30 01:11:53.509282,user_10,49.133.191.91,file_access,explore,947811550660196443011475e66530eeb7047f2d,0,1,0
2025-07-09 08:57:03.986906,user_12,30.23.101.65,login_failure,wp-content,6099e54ed96c19e855a55c87fa87092bee76ca2e,0,8,2
2025-07-12 05:21:50.212919,user_11,15.221.190.98,login_success,categories/explore,e03276bddf2588e9c67832c2771b696b22026982,0,5,5
2025-07-09 01:31:14.620965,user_5,28.201.169.63,login_success,blog/blog,191a72366941a4984d45b10b03cdd5cea83fd738,1,1,2
2025-07-13 03:43:40.506332,user_3,151.84.52.186,login_failure,tag,f6cb9d96bfd6651e526ed617add6bc720cd1b608,1,3,6
2025-07-04 11:30:26.666888,user_29,13.19.112.246,file_access,wp-content/categories/main,c0f069f5f01ca3d123db97e09d741b8842671296,0,11,4
2025-07-01 05:26:22.677198,user_27,202.160.129.19,login_success,wp-content/category/blog,1a494d2a028314d04b1eb4eaf025304c227e23a8,0,5,1
2025-07-06 13:23:41.576970,user_23,120.108.244.226,login_success,tag/tag,c6c5ee4b65641a5c1932a3f890d6886a7d1c8b33,0,13,6
2025-07-08 00:56:50.869776,user_15,92.179.180.71,login_success,tag,a8e98228598c96652c8a5d1241f27a95d292f688,0,0,1
2025-06-30 15:15:26.936239,user_7,219.87.88.105,login_failure,search/search/list,fa0dfff561bb902ed406be8ea10bd8594aec0dd7,0,15,0
2025-07-14 10:44:35.745930,user_17,212.68.117.114,login_failure,list,63d16c54d82053a664e2449b402de853b5f3225c,0,10,0
2025-07-04 14:42:03.086101,user_13,202.155.252.137,login_failure,posts/categories/category,c7546d528d74affb19e8c3e8883ecb751cb21d9b,1,14,4
2025-07-14 05:13:43.524951,user_11,204.13.224.58,login_success,explore,059fc7a3181e7e3b13e25aa42f86f16f191eb175,1,5,0
2025-07-08 20:41:42.196070,user_24,210.69.189.224,privilege_escalation,category/main/wp-content,01955f2ddcbeb8fec326d7a513ddd4cc53c4a349,0,20,1
2025-07-09 09:29:43.489782,user_9,16.241.143.227,login_failure,blog/search,dfb04b615db6aeac813a78f4bd06a21e56345692,0,9,2
2025-07-11 17:28:40.477298,user_12,188.101.255.239,file_access,blog/main,ce226299c6eecb0b13956d3e870d1c4743427780,0,17,4
2025-07-10 06:19:24.784965,user_7,106.214.172.221,config_change,tag/wp-content,7dadb1139cdb987ec973a740238accd62fdfa782,0,6,3
2025-07-04 18:00:29.341079,user_14,96.167.13.85,login_success,blog,798a1b3e767bf3e764cc162c752da2c85252ca6c,0,18,4
2025-07-09 21:29:04.269018,user_9,209.228.134.146,login_failure,wp-content,e26039ea964f6e981e3f2c1d67feee5c70481d03,0,21,2
2025-07-05 10:13:12.562035,user_8,218.117.162.101,login_success,posts,64f0b91e91f075c0169077e3db5998575245ef68,0,10,5
2025-07-09 04:50:32.359803,bad_actor_4,13.130.2.230,login_success,wp-content/wp-content,93ccad8f52057d413054f02cdf2a89e018d51acc,1,4,2
2025-07-08 06:20:36.575168,user_8,197.127.37.249,login_success,blog/list,b1af73f657e51f9538dcc2acb698307499a4696c,0,6,1
2025-06-30 02:37:54.800563,bad_actor_5,30.62.79.225,login_failure,blog,b44234327f0c47919d648ab9d71079b1e48cc2fb,0,2,0
2025-07-13 16:19:14.134825,user_25,25.249.41.154,login_failure,tag,10c3aa9d396beb4fa8430f1c74e4d8812694fcf0,0,16,6
2025-07-07 02:51:47.760079,bad_actor_2,204.204.58.210,file_access,main/tags/category,1cc72ca5fbfab7ffc6ba937c292f58d55c5ef96f,1,2,0
2025-07-11 09:58:17.193968,user_8,207.28.91.53,login_success,list,087e7213aa1b7a3f6457294fd0eda910f9a8b207,0,9,4
2025-07-03 05:54:40.957294,user_21,137.12.100.122,file_access,wp-content/category,8ab5d44e49f168d899ef41ab0cb25c098cd96b96,0,5,3
2025-07-12 08:54:27.310467,user_15,161.148.154.184,login_failure,list,b87c08da39d80b0bf0c388ebd27bf6d83ac5f1f9,0,8,5
2025-07-11 00:12:04.818405,bad_actor_4,207.39.74.107,login_failure,wp-content/search/tag,7cad8f130854b34b299d1147230c99906d492b44,1,0,4
2025-07-05 07:27:10.764781,user_29,221.236.168.64,login_success,app/main,297c155f1a283536e87316a850eba17f3857e98d,0,7,5
2025-07-14 12:55:56.416668,user_18,223.236.117.119,login_success,posts/blog,8f2789aa8d4885713d5bbe83760e27cf1f1d433d,0,12,0
2025-07-04 06:16:19.300508,user_7,69.181.63.127,login_failure,blog/categories/wp-content,d0fc891165359324ee60123dcab66d5c16b8e0a9,0,6,4
2025-07-14 03:44:43.587164,user_11,35.5.114.202,login_failure,wp-content/explore,50615e4bc3963915f8f5c7d0cc7834424581ff23,0,3,0
2025-07-07 06:51:26.276442,user_27,192.162.218.70,login_failure,blog/list/main,7644f7228c646fd787b02d5f9c69194415f44ab3,1,6,0
2025-07-10 08:45:40.807594,user_6,36.171.111.6,login_success,wp-content/tags,95f9f94dc1a7963223aad8e77be0fad3edcf50aa,0,8,3
2025-07-13 12:27:40.657971,user_10,135.113.247.170,file_access,search,e461c6b3bc7db1aa98d026bf48d4b910855fe09d,0,12,6
2025-07-12 01:16:29.585842,user_15,173.199.163.10,login_success,explore/category,dd95f7eea7d1f8775804d47b911558e80e5f1161,0,1,5
2025-07-12 21:12:32.447714,user_13,216.67.13.205,login_failure,blog/blog,6023c9f301ef51d5271398608616b71a4e21fb62,0,21,5
2025-07-05 19:01:19.616562,user_20,145.114.133.235,file_access,categories,ef3e43ebebbd349803b79f7e8894af786b45450a,0,19,5
2025-07-11 21:43:47.135340,user_8,140.32.181.249,login_success,search/app,745220a8cf1bbc9d16395ead67f1cb9a5b6d7a13,0,21,4
2025-07-01 14:06:31.167964,bad_actor_5,60.190.132.61,login_success,wp-content/tags/main,a7b3290309e255046f2b7e8970ba574a99ecbb7d,1,14,1
2025-07-02 03:57:39.288840,user_25,148.243.197.56,login_failure,search/blog/explore,00195559d3feca36f7affa89ae767a6da84a1b57,0,3,2
2025-07-01 06:45:57.699735,user_11,216.94.51.143,login_success,categories,6a23e22bdc9954b6a3a30475227812e21e7878db,0,6,1
2025-07-02 15:59:33.469676,user_4,15.251.214.60,login_failure,explore/tag/main,698dd52cbca041c11fc6b90cbd74ea47179b174f,0,15,2
2025-07-03 06:44:22.391702,bad_actor_2,132.80.73.171,login_failure,category/blog/tag,0fdf2ea704c8eb79ad95a4ef028a71d1794ffdb7,1,6,3
2025-07-11 04:23:11.779907,bad_actor_1,196.193.129.51,login_failure,search/categories/explore,61e70e5b4db0e36c025afbaca2ad744a2ab74e70,1,4,4
2025-07-06 14:02:29.912747,bad_actor_5,168.179.66.144,login_success,app/category/explore,896249153db7da31d5476cb4328897e24320c01b,0,14,6
2025-07-04 16:37:43.663306,user_20,76.112.13.60,login_failure,tag/list/app,6437418bf3a1c8b42b7472f8e02065152a1f385a,0,16,4
2025-07-01 19:19:11.031295,user_12,213.39.182.255,login_success,app/blog,c40212af0579b4e067d64428cf13ad906439d6ba,0,19,1
2025-07-10 12:22:38.853861,user_1,213.111.242.20,privilege_escalation,category/main,d7fe74df55924f6a418040762329f1a112fd3208,0,12,3
2025-07-08 02:17:06.306861,user_16,64.56.12.128,privilege_escalation,posts/main,a68c6e73b6f640e87de63eea26c3d381d742daea,1,2,1
2025-06-29 22:50:04.193017,user_15,210.93.149.228,file_access,explore/tags,0e9d5f52bb922b79a7d8306c25d37e44263c9a50,1,22,6
2025-07-09 21:32:45.999788,bad_actor_5,215.154.252.29,file_access,search/explore/tags,1f69261e3e111f39ebe5a020a9b7b1d85aeaef56,0,21,2
2025-07-03 00:17:28.426689,user_26,122.225.142.137,login_failure,tags/wp-content,ac1ada666a2a01765de8d4041d5ea8a9c671c673,0,0,3
2025-07-10 18:06:39.225558,user_9,171.120.233.118,login_failure,posts/main,b4e52147890d0be490d5c97ae06805a1b5fdf08b,0,18,3
2025-07-14 11:12:18.220977,user_27,196.232.110.234,login_success,list,a8b0894307af7beb3521ccdfd62587a6967fe429,0,11,0
2025-07-06 13:31:05.674642,user_17,154.188.4.65,login_success,tag/category,d0c49ef06ed1f14592a110a4702e87981a2b5481,0,13,6
2025-07-10 12:05:58.792632,user_18,180.66.121.181,login_success,search,066f4abc192cde75d62f220cdb28173f98225a66,0,12,3
2025-07-13 03:50:11.210674,user_22,55.66.48.149,login_success,list/posts/category,95481af0618125e3dffeba7e85c3a3c465d437d1,0,3,6
2025-07-07 19:07:38.003360,user_6,134.244.31.230,login_failure,search/posts,3989f8351152396cb1b2d8d0d20eecf20778691f,0,19,0
2025-07-02 21:53:34.867660,user_24,214.97.144.140,login_success,list/tags/explore,d597b87ce7406c5e7d5c17e054ab14fd9dd71576,0,21,2
2025-07-05 10:39:29.989917,user_12,141.54.135.212,login_failure,wp-content/explore/blog,ecfc099fd3061d5e930d3a311ab460639de01f87,0,10,5
2025-07-01 21:57:17.501160,user_14,214.84.117.31,file_access,tag/list,bf09768cb19c46787cb92f7b3c1845a29e2b75e3,0,21,1
2025-07-09 19:08:13.473325,user_6,130.66.97.193,login_failure,main,1d0e49fb4ca4eac9957d0ac51259027ce7eaaaf7,0,19,2
2025-07-04 08:29:40.870041,user_22,96.184.54.30,login_success,wp-content/main,63b28c1165c90822695dff8bc6d97b4642667758,0,8,4
2025-07-08 09:45:01.283322,user_15,103.67.18.112,privilege_escalation,tag/blog,d2aa174e71dbd18dbb8dc36e9bbcaccfa11a06cc,0,9,1
2025-07-13 04:00:10.907285,user_18,21.29.46.229,config_change,wp-content,b9bd15331ec05996d8f02aa04ab561e0a9598f8f,0,4,6
2025-07-02 00:41:23.426274,user_12,197.163.131.32,login_success,tags/blog/search,d65ff94b62b93b984ad5a754634f7766a059dac8,0,0,2
2025-07-13 07:00:55.532247,user_27,8.150.42.113,login_failure,app,1af36bbc590cdf93531b83043b67f63d403a6557,0,7,6
2025-07-02 05:04:25.512842,user_19,158.133.51.230,login_failure,posts,20b530a6a2e52f442bcdc0e2c05039a7d3887b1c,0,5,2
2025-07-06 08:44:56.108488,user_18,169.151.70.83,privilege_escalation,tags,44ce6990291f93a117980eae0ba5e2ce23b8bafc,0,8,6
2025-07-14 11:19:20.627210,user_15,218.223.115.68,login_success,app/main,7ad2f96bb2a7f47db911c3f7acb75fedd17bcc49,0,11,0
2025-07-14 13:09:06.255702,user_24,168.56.209.76,login_success,wp-content/tags/search,b1ffd6dd19d8289076f39f6d3a6dcb1f1f241b5d,0,13,0
2025-06-29 21:27:10.373023,user_1,103.250.159.183,login_failure,tag/wp-content/list,e885a8a506834ed93d7be2e2c84ec25e536bcc2d,0,21,6
2025-07-06 23:58:05.328987,user_10,173.12.0.229,login_success,app,f4e71a7145db8a6acaaf79b4508ecc807c61e70c,0,23,6
2025-07-14 14:19:27.495308,user_7,222.93.164.175,file_access,app/blog,e30cdaaed9081630c5aa891b5ab36e00478aa7ef,0,14,0
2025-07-07 22:10:03.251214,bad_actor_3,186.167.69.117,login_failure,posts,bbe4782db003b40dd4a93c74300ca313797af8e7,1,22,0
2025-07-02 15:34:48.546191,user_19,220.46.117.51,login_success,category/app,13f7c2914efc7af76109627a758d26d6f01d4f01,0,15,2
2025-07-11 16:50:29.255979,bad_actor_3,219.188.198.140,login_failure,category/category,397ead51777a59ab636b98372b5d0f3cc68f162a,0,16,4
2025-07-06 23:41:16.223663,user_29,214.44.67.210,login_failure,app/tag,87092aea50602310204ee1c0b4b58302231b28f2,0,23,6
2025-06-29 23:59:29.666253,user_26,196.116.63.248,login_success,main,4c5e553de266e5b1950b17b9611971cc1594158c,1,23,6
2025-07-08 05:35:45.814864,user_19,101.78.217.228,privilege_escalation,main,17d46802fd841ba75189a65853d5a1ea58662cda,0,5,1
2025-07-12 16:57:58.835802,user_24,53.213.39.16,login_success,app/categories/explore,5aa33f9c56d6f688c667d4c751d12285698eed05,0,16,5
2025-07-08 20:13:56.477243,user_16,192.161.177.125,file_access,explore,67fe4c7bb1b64aed8dc4fc5c6b5a4bfcd2498c4b,0,20,1
2025-07-01 00:43:20.231337,user_19,196.190.7.82,file_access,app,8e37d2e3184413216711ffc4aaddaf4a8c86f52e,0,0,1
2025-07-10 09:49:17.012611,bad_actor_3,209.153.150.184,login_failure,search/categories,72686c3113d5c0aa892aa402077ddbd317b575bb,1,9,3
2025-07-08 17:40:25.341537,user_13,63.179.0.93,login_success,tags,e6c4c21eb1b0688451dc94185ce81bed225db951,0,17,1
2025-07-06 07:00:53.161454,bad_actor_3,204.125.121.53,login_failure,app/wp-content/wp-content,59fb953bf254ccc1e83baa69f606e64892d6ec0e,1,7,6
2025-07-10 03:41:49.258158,user_14,205.131.199.158,privilege_escalation,posts/wp-content/list,1935001aa57b1f662981ad6864365add79412eee,1,3,3
2025-07-08 16:16:05.938259,user_25,82.253.115.195,login_success,tags/wp-content/search,101c0e457293de8d1471b5ae45b4ea45b056adc6,0,16,1
2025-07-03 21:01:50.081925,user_20,48.27.84.212,privilege_escalation,main,1569d5241dcfa77af3435b8b56094dcd34051b93,0,21,3
2025-07-08 22:51:11.623495,user_21,131.221.168.160,login_success,app/posts,22c2a29c50c2042e7abc0e4ab8a30676fcc4201c,0,22,1
2025-07-04 10:19:55.870072,user_2,8.90.89.104,login_success,blog/tags,b6929f4b83d8eaa5966c995305d6e35aec65244f,0,10,4
2025-07-06 09:59:31.888330,user_11,218.53.197.169,login_failure,posts/category/search,39aa62354ffb5998bc6316a1d3f0b1a4d3df8b46,0,9,6
2025-07-03 01:49:44.671304,user_2,198.27.11.104,login_failure,app,3e42e75eb5ba62263be59110ccbcf9eae4c70382,0,1,3
2025-07-04 12:28:52.637622,user_15,157.139.131.104,file_access,tag/list,c49ad0db93986f4b952cd4ac36afd0febc7a6bad,1,12,4
2025-07-05 22:45:49.923794,user_3,56.173.21.84,login_success,wp-content,294a94c133a3767171cd1b60606b3281ebd6947f,0,22,5
2025-07-05 15:29:58.055176,user_13,172.166.62.6,login_success,categories,a11a00aa19cfe249271301a69213ac234be4cb7d,0,15,5
2025-07-08 13:09:58.564034,user_16,196.154.169.224,login_failure,search,4d4e95ccdf2c953e84693430f6be49e8a3fc5c07,0,13,1
2025-07-04 17:08:32.522702,bad_actor_4,145.86.67.88,login_failure,tags,da2a846ae3b2c3c925339c077cb44b7b5a2e1e7e,1,17,4
2025-07-03 01:41:42.120900,user_14,164.113.85.173,file_access,tags/tag,40ca42ec5e519779bd3e36176c3d95f3621161ba,0,1,3
2025-07-04 22:55:18.751561,user_5,124.61.49.213,login_failure,main,910e940f87100d539fcb5e3c3f59d58f5716573a,0,22,4
2025-07-01 18:38:27.222589,user_13,217.66.31.235,login_failure,explore/posts/category,487e5f0e251a016e27c330a3e951a0a834188ed2,0,18,1
2025-07-09 02:40:26.909706,user_20,186.213.166.201,config_change,tags/tags/tags,7713c4b5b45d3d08fb3ac4496e9c3f8a8deb8af8,0,2,2
2025-07-05 04:45:11.531878,user_8,180.25.171.119,login_success,app/tag,00c9c5be3fb1384f5913613784887a44e968d913,0,4,5
2025-07-13 07:21:41.376323,user_11,13.222.20.236,login_failure,tags/list,4f58ac2f53d45d4d05bbd38f7815c9b65345b20b,1,7,6
2025-07-10 03:06:27.092919,user_4,186.152.12.164,login_failure,tag,51c6d521d7fa51fdd4be2f69d628c8425663d62a,0,3,3
2025-07-10 06:37:35.928473,user_12,198.186.154.240,login_success,wp-content/posts/tag,0c7f8bacceebdaf97862f732862b47a38a3c8694,0,6,3
2025-07-05 10:00:01.772783,user_21,105.135.129.174,login_success,posts,848bf055d7c2c6048d83e9048238972531c547fc,0,10,5
2025-06-30 15:48:07.379387,user_12,216.131.33.203,login_failure,posts/posts,16081353e1f4e2edf88083b5b29f3ff4e37b54f4,0,15,0
2025-07-06 18:15:28.027605,user_15,102.60.112.17,login_failure,list,d9e6712aa6daed8838aec9d2deb216012e12fa55,0,18,6
2025-07-08 01:59:05.758349,user_30,167.184.137.159,file_access,explore/tag,f59ffd3dff53d3fa9216c14e12378e8c807278cf,0,1,1
2025-07-14 00:29:24.501624,user_12,214.5.177.163,login_success,tags/search/app,3bdcc3a3b66517ad29654b8cebe78103d6132494,0,0,0
2025-07-03 09:04:13.504713,user_3,195.33.60.54,login_success,tag/posts,08c935c9fee3ef6677af51d78309d03cf08e14da,0,9,3
2025-06-30 00:48:39.668049,bad_actor_5,146.243.91.147,file_access,tags/tag/category,ea1bd669c2e1d037fd3c09a4990364c81f39ef3e,0,0,0
2025-07-07 23:36:14.613635,user_1,118.28.192.110,login_success,tag/search/explore,ec296186631a905ffec4cfc55d3809400923d75b,1,23,0
2025-07-03 22:13:24.561068,user_10,61.3.106.117,login_failure,main/explore/main,516b2e0b33551f4aa7b10e9d1f27bd93bfe3e178,0,22,3
2025-07-04 09:12:20.275835,bad_actor_2,212.137.61.65,login_success,category/app/tag,babddb7e195465d06190082c41711e673bbd1426,1,9,4
2025-07-09 07:24:44.786741,user_25,96.70.185.193,login_success,categories/categories,7a27f1cb3da21b031474f4ed16dba14fe0cdf912,0,7,2
2025-07-07 02:30:44.885777,user_24,40.112.129.68,config_change,wp-content,f7e1b10af17109bf27d3cfd1be3bde75447435a7,0,2,0
2025-07-01 00:46:41.790040,user_22,215.133.59.61,login_success,explore/category,2cb662eadbe9f439cc0af5568f050c759cada49e,0,0,1
2025-07-07 12:35:36.429207,user_22,124.63.164.94,login_failure,posts/blog/categories,c74994eb45231cbbf9099c3ac84a0dacf1a5227a,0,12,0
2025-07-11 02:18:14.238930,user_2,120.236.7.190,login_success,wp-content/app,96d37cd19b79327365d9176ca6c4ff200708ebbf,0,2,4
2025-07-06 20:02:18.429004,user_20,78.110.234.226,login_success,search,74ed09b959503d924c1d96a01ff4610d3422a2eb,1,20,6
2025-07-07 03:55:08.701455,user_1,13.25.244.92,login_success,category/tags,07c27be90ced9e43754f4f34677c936b288360cc,0,3,0
2025-06-30 00:10:25.024040,user_22,195.248.10.108,file_access,blog/categories/app,69f93c9ebb76e2081304653263387d323de99960,0,0,0
2025-06-29 18:17:01.476330,user_28,95.116.41.210,login_success,app/list/categories,efff8366d9f0aa0381843c06e3b549682b1d8064,0,18,6
2025-07-13 09:10:52.059014,user_29,128.120.107.227,login_failure,tags/search/category,9e6d1767305ad6e69e736193976851569fb4d03f,0,9,6
2025-07-04 16:07:25.520243,user_13,48.102.220.204,login_failure,list/category,d829f90ce9ef03583e39a7f69a77dad8191ea924,0,16,4
2025-07-02 17:21:40.719307,user_29,153.246.214.164,login_success,app,6bd7e607170b4075854dad6b93b91096ad574364,0,17,2
2025-07-02 15:45:36.855096,user_18,45.40.70.102,login_success,blog/search/blog,2f811a1e327e4548e6d3be7465d571a5afc37019,0,15,2
2025-07-06 14:40:10.582235,user_15,193.184.204.232,login_failure,tags/categories/list,730b57bf5c9b6e217a4368c5d97d250c710fdd95,0,14,6
2025-07-02 21:37:16.927201,user_2,208.101.65.128,login_success,tag,7f020b69f81d340e92a17a006a5863a4c9e208e2,0,21,2
2025-07-06 12:32:50.096748,user_11,218.121.185.39,login_failure,tags/main,cfe7ac69b67288ffd69bfc604691323fe8c3fa4b,0,12,6
2025-06-30 19:40:17.666333,user_1,205.252.247.61,login_success,app,8703a3a40168a3dbfc5ccb215706a882d05e230a,0,19,0
2025-07-13 20:33:08.099102,user_21,208.91.217.17,login_success,category,1c54da992963decfc41fc013ecc221e7dcd45dc6,0,20,6
2025-07-01 02:42:45.540308,user_17,205.70.161.57,login_success,wp-content/wp-content,e18fc34da09e64ffb4888d431fbbd6897859e888,0,2,1
2025-07-09 11:00:51.260666,bad_actor_3,154.184.27.128,file_access,posts/list,4d89ffa692be6c6bf0b6763886f6b7da41aa2189,1,11,2
2025-07-01 11:01:33.227015,user_1,141.25.63.64,privilege_escalation,blog/blog/app,ddd568e6eebf403b8e4b7b0996d4baa1fcbf9820,0,11,1
2025-06-30 22:42:11.471792,user_8,135.52.159.39,login_success,tags,03a461cb92196f27d3779e1c451ed8c6fda26e8a,0,22,0
2025-07-03 16:55:58.618360,user_22,202.139.216.74,login_success,categories/app/blog,34f285e458b80c2df1d3fd2768ee3b78c225aeb8,0,16,3
2025-06-30 05:05:12.873329,user_17,176.244.236.231,config_change,posts/category,0d10ccab58931a19d9163116aa0ce61650ba435e,0,5,0
2025-07-14 01:06:11.831554,user_21,196.64.133.193,login_failure,blog/blog,3f508213debb41110878e624fcb22c64f66abb09,0,1,0
2025-07-14 02:27:25.732480,user_19,145.103.213.37,login_success,search,c2688449629b0853dff0bd9e09ddc749308edff0,0,2,0
2025-07-12 18:10:35.067133,user_30,11.22.151.77,login_failure,categories/blog,b0912029280d8d588fad1683a5ecb2673ec9e635,0,18,5
2025-07-03 22:51:18.172887,user_5,192.65.131.111,login_success,posts,3da1a464bf6f182b0c1b6f4d241cd0c927ac852e,0,22,3
2025-07-09 12:48:19.340399,user_18,187.241.206.155,login_failure,blog/categories,a3de3d8eebc1d52e3db33f0d10ca092c74af5140,0,12,2
2025-07-08 08:35:06.481667,user_5,213.145.26.74,login_success,tag/category,3394f9d212d81fbe2d7d5f363e48529efa52a43b,0,8,1
2025-07-09 18:57:53.063366,user_17,195.250.97.1,privilege_escalation,category/tag,79b2aefdf8107d772cf7dddca69d68a8be63f264,0,18,2
2025-07-09 08:04:33.526312,user_30,98.222.141.176,config_change,posts/list,bba5cfcfb72511cc204fe0e713051b03a2d29a34,0,8,2
2025-07-08 15:16:27.142264,user_30,97.41.16.59,login_failure,tags/blog/list,d37c4955065d4290eae7538ef372c1cb55c5d18d,0,15,1
2025-06-30 21:08:11.440572,user_3,28.174.230.147,login_failure,list/explore,1ae71cf3800e4ebe2aa95c5c8e3f91257e183434,0,21,0
2025-07-03 11:24:25.443577,user_4,208.33.25.139,login_success,tags/main/wp-content,3817cc95fe64c05d90c84740f1cfac7598331542,0,11,3
2025-07-10 15:10:35.689040,user_5,148.212.200.175,login_failure,categories/category,2923231c3f6aa2d8b33626484c8be7f0f2c96026,1,15,3
