timestamp,user,ip_address,event_type,resource,failed_logins_last_1h,event_hour,label
2025-07-02T01:12:33.340531,user_3,93.124.200.114,anomaly_event,explore/explore,4,1,1
2025-07-11T01:48:42.695171,user_4,10.0.0.213,anomaly_event,tag,5,1,1
2025-07-12T12:19:13.219020,user_15,136.65.71.24,login_success,category/list,1,12,0
2025-07-13T21:48:55.266505,user_19,154.113.198.59,login_success,tag/list/explore,3,21,0
2025-06-30T06:26:32.544264,user_13,215.213.138.2,login_success,posts/app/list,1,6,0
2025-07-03T23:43:01.137839,user_13,36.171.174.195,login_failure,categories,2,23,0
2025-07-12T17:46:34.915023,user_6,222.232.120.32,login_failure,tags/list,0,17,0
2025-07-06T14:25:34.484091,user_6,70.239.45.210,login_success,posts/wp-content,0,14,0
2025-07-04T13:25:06.945741,user_15,159.31.117.36,login_success,explore,1,13,0
2025-07-10T17:56:30.050775,user_2,104.156.205.240,config_change,main/tag/tags,1,17,0
2025-07-04T10:20:46.858514,user_20,9.133.105.98,login_failure,tag,3,10,0
2025-07-11T11:19:13.631320,user_10,141.137.25.112,login_success,list,0,11,0
2025-07-05T23:19:49.771359,user_18,178.172.199.163,login_failure,main,0,23,0
2025-07-03T17:41:06.291510,user_3,111.57.5.38,login_failure,categories/blog,1,17,0
2025-07-03T12:28:48.604649,user_5,91.109.27.31,login_success,explore/search,1,12,0
2025-07-02T14:34:37.480527,user_17,138.72.187.44,login_success,tag/list/categories,0,14,0
2025-07-11T23:21:53.343797,user_18,194.203.83.78,login_success,explore,0,23,0
2025-07-09T15:32:44.384930,user_13,218.32.228.173,file_access,wp-content,1,15,0
2025-07-13T01:49:10.441698,user_12,126.162.0.53,file_access,list,1,1,0
2025-07-05T17:22:42.083050,user_16,203.243.87.213,login_failure,list,1,17,0
2025-07-06T08:50:14.931468,user_19,214.254.245.45,login_success,explore/tag/categories,2,8,0
2025-07-02T02:52:31.932330,user_13,141.108.194.29,login_failure,list,4,2,0
2025-07-08T06:44:25.012246,user_1,101.186.67.68,login_success,category,1,6,0
2025-07-13T01:52:29.768060,user_8,193.63.222.159,login_success,tag/explore/category,0,1,0
2025-07-04T21:42:05.756003,user_9,218.191.23.119,login_success,wp-content,1,21,0
2025-07-06T12:15:20.340059,user_16,138.104.249.125,login_success,tag/search/tags,4,12,0
2025-07-09T19:58:50.259552,user_19,211.44.218.8,login_failure,main,0,19,0
2025-06-30T23:20:55.770242,user_8,10.210.147.63,anomaly_event,tag/categories/app,3,23,1
2025-07-03T23:26:41.179131,user_9,157.24.167.237,login_failure,category/wp-content/tag,0,23,0
2025-07-01T11:52:39.966884,user_2,153.84.237.106,login_failure,tag,2,11,0
2025-07-11T08:40:11.086037,user_8,216.118.198.194,file_access,list/posts,1,8,0
2025-07-05T20:22:37.615664,user_13,90.136.24.170,login_failure,app,0,20,0
2025-06-30T00:31:40.874913,user_6,165.20.92.111,login_success,wp-content/categories,2,0,0
2025-07-06T01:53:10.512975,user_19,198.177.82.49,login_success,tags/posts/posts,0,1,0
2025-07-08T07:06:23.286075,user_12,1.199.228.10,login_success,wp-content/list/categories,2,7,0
2025-07-06T04:32:37.456754,user_19,10.0.0.8,anomaly_event,list/list/main,10,4,1
2025-07-04T11:08:41.403072,user_19,91.254.180.213,login_failure,list,3,11,0
2025-07-11T04:17:26.771972,user_18,172.16.0.253,anomaly_event,tags/posts,9,4,1
2025-07-02T10:14:20.502016,user_16,197.48.12.116,login_success,blog,1,10,0
2025-07-12T05:38:37.003792,user_2,195.131.46.120,login_success,tags/search,1,5,0
2025-07-13T15:40:13.757816,user_8,211.79.53.216,login_success,tags,1,15,0
2025-07-13T12:52:14.936946,user_16,82.19.223.223,login_success,list/main,1,12,0
2025-07-07T01:00:26.586329,user_20,168.106.123.93,login_success,main/posts,2,1,0
2025-07-05T20:01:38.686104,user_5,174.78.36.233,login_success,list,0,20,0
2025-07-05T22:14:44.625182,user_6,190.109.152.207,login_success,wp-content,2,22,0
2025-07-04T02:37:51.457613,user_2,10.0.0.217,anomaly_event,explore/tags,6,2,1
2025-06-29T16:53:03.863081,user_19,203.79.144.97,login_success,posts,2,16,0
2025-06-30T01:43:08.594638,user_5,41.192.9.130,file_access,tag,3,1,0
2025-07-01T08:24:10.840266,user_17,72.222.63.209,file_access,main,1,8,0
2025-07-10T13:04:01.093123,user_3,111.180.135.219,config_change,main,0,13,0
2025-07-04T20:33:30.180072,user_13,201.222.64.183,login_success,posts/tag/explore,1,20,0
2025-07-13T11:07:28.135533,user_11,145.253.66.141,login_failure,main/posts,2,11,0
2025-07-08T10:36:27.238302,user_5,31.156.81.107,login_success,list/tag,0,10,0
2025-07-10T20:01:39.734078,user_16,172.16.0.243,anomaly_event,list/posts,2,20,1
2025-07-06T08:51:51.785773,user_6,14.6.70.61,login_failure,category/tags/list,1,8,0
2025-07-13T21:12:54.994833,user_18,208.245.68.162,file_access,wp-content,3,21,0
2025-07-11T18:20:01.445057,user_20,165.185.82.80,login_failure,main,0,18,0
2025-07-02T20:32:43.677155,user_8,148.31.255.12,file_access,app,2,20,0
2025-07-04T09:46:16.526908,user_6,45.174.114.141,login_failure,categories/search,1,9,0
2025-07-03T02:49:57.769519,user_10,115.101.17.201,login_success,wp-content/categories/blog,2,2,0
2025-07-13T19:44:12.295093,user_1,221.126.250.36,login_success,posts/search/search,3,19,0
2025-07-02T14:02:36.734884,user_19,172.16.0.147,anomaly_event,posts,4,14,1
2025-07-04T12:45:14.688607,user_20,129.92.119.96,login_success,app/posts,4,12,0
2025-07-08T06:21:08.327320,user_20,6.70.97.150,login_success,categories,1,6,0
2025-06-30T04:24:07.621160,user_19,196.40.15.35,login_success,tags/app,0,4,0
2025-07-01T01:19:20.283839,user_16,184.202.32.46,login_success,posts/category,0,1,0
2025-07-07T23:24:04.460991,user_3,131.3.61.135,login_success,search/explore,1,23,0
2025-07-07T00:40:49.265054,user_11,199.62.41.214,login_success,explore/main,0,0,0
2025-07-02T23:43:27.606787,user_3,84.169.184.245,login_success,blog/wp-content/main,0,23,0
2025-07-10T11:45:28.855176,user_11,160.20.61.99,privilege_escalation,list/search/posts,0,11,0
2025-07-01T06:58:06.461755,user_9,149.19.185.208,login_success,tags/posts/search,3,6,0
2025-07-02T04:24:03.864631,user_3,39.172.119.3,login_success,tag,0,4,0
2025-07-12T13:21:40.789388,user_4,197.167.54.133,login_success,tag/main/categories,1,13,0
2025-07-08T07:07:03.600148,user_2,216.250.50.99,file_access,posts/tag,0,7,0
2025-07-01T00:07:36.987291,user_14,187.75.218.253,login_success,list/wp-content/tags,0,0,0
2025-07-12T11:11:24.064693,user_13,172.16.0.106,anomaly_event,posts/wp-content,5,11,1
2025-07-01T04:42:41.994464,user_13,26.7.9.129,login_success,blog/tags,0,4,0
2025-07-12T08:17:22.844790,user_16,5.192.18.66,login_success,category/tag,1,8,0
2025-07-08T22:27:04.556359,user_19,22.3.183.2,file_access,category,0,22,0
2025-07-05T23:23:34.802310,user_8,211.68.28.119,login_failure,tags,1,23,0
2025-07-12T18:30:35.322137,user_3,208.135.227.107,login_success,wp-content/app,0,18,0
2025-07-09T13:21:28.613067,user_2,135.146.168.5,file_access,main/tag/main,1,13,0
2025-07-07T03:52:03.747966,user_11,222.31.118.81,login_success,category/app,2,3,0
2025-07-05T08:47:14.197399,user_4,140.31.241.93,login_success,wp-content/search,1,8,0
2025-07-08T17:45:37.782343,user_6,209.152.140.0,login_success,wp-content/main/main,0,17,0
2025-07-13T01:18:00.765196,user_6,210.27.107.251,config_change,main/wp-content/tags,1,1,0
2025-07-10T08:46:32.020255,user_18,142.18.166.89,file_access,posts/blog/tag,1,8,0
2025-07-02T04:38:58.738337,user_20,10.0.0.251,anomaly_event,wp-content,4,4,1
2025-07-07T04:14:44.237648,user_14,192.168.156.83,anomaly_event,app/wp-content/list,9,4,1
2025-07-01T18:08:21.417210,user_6,172.16.0.156,anomaly_event,wp-content,9,18,1
2025-07-09T19:35:32.013161,user_11,62.83.59.188,login_success,app/list/tag,1,19,0
2025-06-30T07:20:33.769395,user_7,50.154.38.99,login_success,blog,1,7,0
2025-07-07T04:12:42.826208,user_18,19.51.35.103,login_success,posts/category,0,4,0
2025-07-06T23:43:02.757711,user_18,172.193.225.0,file_access,tag/category/app,1,23,0
2025-07-04T22:01:28.786015,user_10,223.127.213.186,login_success,category,0,22,0
2025-07-09T21:57:41.268132,user_4,200.151.115.50,login_success,list/tags,0,21,0
2025-07-01T18:04:01.531064,user_19,155.144.236.198,login_success,wp-content/main,1,18,0
2025-07-13T10:30:43.843439,user_16,184.195.252.5,login_failure,blog/list/tag,1,10,0
2025-07-14T00:04:09.738484,user_12,219.41.189.26,login_success,category/tag,1,0,0
2025-07-14T12:53:56.045844,user_3,149.248.53.94,login_success,main/posts/categories,0,12,0
2025-07-11T12:23:18.132975,user_20,128.136.143.4,login_success,explore/main,1,12,0
2025-07-09T20:12:41.296326,user_4,199.83.65.51,login_failure,tag/app,1,20,0
2025-07-04T01:10:50.841444,user_6,146.28.244.148,login_success,main/tag/app,1,1,0
2025-07-04T21:53:28.154793,user_3,72.208.98.113,login_failure,list/posts,0,21,0
2025-07-07T03:47:48.234416,user_4,210.192.138.86,login_failure,search/explore/wp-content,0,3,0
2025-07-08T09:45:36.388047,user_13,104.131.161.194,login_success,explore/wp-content,0,9,0
2025-07-09T19:20:21.359096,user_9,134.71.231.129,login_failure,explore/tags,1,19,0
2025-07-02T05:28:04.352083,user_18,186.81.193.93,login_success,main/posts/search,3,5,0
2025-07-05T20:57:05.745723,user_12,105.94.155.238,login_success,categories/tags,1,20,0
2025-07-07T19:34:41.555883,user_12,166.253.131.83,config_change,wp-content,0,19,0
2025-07-07T12:38:41.529612,user_2,219.113.31.142,login_success,category/tag,0,12,0
2025-07-14T01:12:00.210398,user_15,129.176.230.99,login_success,main/main,3,1,0
2025-07-13T05:32:41.022851,user_9,55.225.13.153,login_success,posts,1,5,0
2025-07-07T18:39:22.338802,user_5,196.54.210.37,login_failure,main/blog,0,18,0
2025-07-06T13:41:23.931885,user_4,209.189.52.80,file_access,app,1,13,0
2025-07-03T16:20:31.598842,user_12,211.29.228.160,login_success,categories/blog,0,16,0
2025-07-12T14:13:56.105276,user_14,35.100.175.31,privilege_escalation,wp-content/main/blog,0,14,0
2025-07-07T01:23:19.829737,user_13,10.79.62.187,anomaly_event,tags/wp-content,8,1,1
2025-06-30T15:15:01.112209,user_14,39.191.7.37,privilege_escalation,main/wp-content/tag,2,15,0
2025-07-12T02:51:38.482496,user_19,172.16.0.222,anomaly_event,blog,5,2,1
2025-07-03T12:46:36.897106,user_16,200.126.39.59,config_change,main/app,1,12,0
2025-07-01T18:05:10.295556,user_13,200.174.223.197,login_success,blog/categories/tag,0,18,0
2025-07-03T23:29:31.900597,user_4,188.132.159.64,anomaly_event,blog/main,8,23,1
2025-07-05T21:09:42.823178,user_7,152.236.105.75,anomaly_event,posts,2,21,1
2025-07-04T04:04:23.994555,user_5,201.199.37.154,privilege_escalation,tag,0,4,0
2025-07-14T01:41:09.296666,user_3,171.213.89.191,login_success,app/main,1,1,0
2025-07-07T03:18:32.339926,user_20,212.216.74.128,anomaly_event,tags/categories,5,3,1
2025-07-06T12:29:33.340012,user_3,108.216.205.1,login_success,app/list,1,12,0
2025-07-06T21:13:38.081090,user_18,181.197.160.208,login_success,blog/categories/tags,1,21,0
2025-07-03T12:24:01.918893,user_11,219.35.152.150,login_success,tags/category/app,0,12,0
2025-07-12T09:48:37.414766,user_17,70.204.80.200,config_change,explore/tag,1,9,0
2025-07-11T00:38:47.428655,user_1,194.107.246.80,login_failure,explore,0,0,0
2025-07-13T00:22:09.815100,user_20,168.31.180.217,file_access,search/app/blog,1,0,0
2025-07-06T06:01:45.874647,user_14,176.241.84.243,login_failure,tag,1,6,0
2025-07-01T05:50:13.664541,user_5,140.200.114.236,login_success,category,0,5,0
2025-07-06T23:52:34.512753,user_19,214.112.43.193,login_success,main/posts/posts,1,23,0
2025-07-02T12:18:20.373274,user_4,211.20.30.216,login_failure,app,1,12,0
2025-07-11T18:40:56.466063,user_10,10.208.232.246,anomaly_event,wp-content/blog,7,18,1
2025-07-13T07:02:06.096233,user_12,205.133.102.126,config_change,posts,0,7,0
2025-07-12T01:00:23.158103,user_9,212.105.117.193,config_change,tags,0,1,0
2025-07-06T00:59:00.226524,user_16,161.64.19.185,login_success,blog,2,0,0
2025-07-04T02:26:27.170107,user_16,126.26.91.116,login_failure,categories/app/posts,0,2,0
2025-07-03T23:26:30.838287,user_9,150.231.235.55,login_success,wp-content,0,23,0
2025-07-14T03:36:01.803867,user_20,47.115.18.69,login_success,explore/categories/category,0,3,0
2025-06-30T11:28:21.065719,user_13,197.226.72.61,login_failure,tags/app,3,11,0
2025-07-05T22:47:06.783730,user_11,96.121.162.127,login_success,search,2,22,0
2025-07-07T20:01:50.202532,user_2,209.254.152.90,login_failure,tags,4,20,0
2025-06-30T17:19:38.824751,user_9,196.36.53.244,file_access,explore/explore,0,17,0
2025-07-08T14:24:44.326859,user_1,197.234.67.18,config_change,category,1,14,0
2025-07-10T11:28:40.388849,user_10,78.106.106.42,login_success,category/tag/posts,2,11,0
2025-07-12T18:36:03.941856,user_16,67.138.246.50,login_success,search,1,18,0
2025-07-07T15:23:09.876001,user_4,176.148.59.172,config_change,tag/category/category,0,15,0
2025-07-01T12:09:52.662107,user_15,10.0.0.59,anomaly_event,wp-content/tag,4,12,1
2025-06-30T11:55:52.568575,user_11,64.164.167.79,file_access,categories,2,11,0
2025-07-10T20:10:13.493328,user_14,204.30.131.34,login_success,wp-content/app/app,1,20,0
2025-07-06T04:57:33.424014,user_3,150.96.243.165,login_failure,tags/wp-content/search,0,4,0
2025-07-08T17:17:01.503461,user_7,178.117.45.82,login_success,category,0,17,0
2025-07-13T16:53:32.704625,user_17,172.16.0.190,anomaly_event,posts/search,5,16,1
2025-07-09T10:23:27.456405,user_2,197.70.130.245,config_change,categories/main/category,1,10,0
2025-07-05T18:58:45.677064,user_6,210.130.161.91,login_failure,wp-content,1,18,0
2025-07-12T05:59:32.255699,user_17,214.190.159.247,login_success,tag,2,5,0
2025-07-10T12:02:49.341160,user_17,79.11.246.221,login_success,tag/posts/explore,3,12,0
2025-06-29T22:44:36.386844,user_1,110.37.150.108,config_change,posts/main,0,22,0
2025-07-03T19:33:08.856852,user_7,208.154.104.29,login_success,category/app,0,19,0
2025-07-02T17:08:31.236406,user_8,35.88.56.217,privilege_escalation,search/categories/category,1,17,0
2025-06-30T00:26:10.764517,user_2,195.88.73.155,login_success,posts/tags,1,0,0
2025-07-10T23:41:23.872639,user_12,10.0.0.181,anomaly_event,blog,7,23,1
2025-07-05T10:47:56.289395,user_17,197.38.81.7,privilege_escalation,tag/categories/categories,0,10,0
2025-07-07T09:53:16.068114,user_4,15.189.24.206,login_success,explore/wp-content/list,1,9,0
2025-07-03T20:07:52.369462,user_8,199.43.203.124,login_failure,blog,0,20,0
2025-07-04T01:34:34.093320,user_20,216.198.209.162,login_success,search/search,2,1,0
2025-07-09T10:10:13.317718,user_16,217.210.21.201,login_success,tags/list/list,1,10,0
2025-07-06T06:51:01.056681,user_12,119.118.137.68,login_failure,tag,1,6,0
2025-07-06T19:57:14.451263,user_9,209.223.237.77,login_success,explore/search/tags,0,19,0
2025-07-04T08:07:43.388335,user_3,116.32.203.231,file_access,search/tag,0,8,0
2025-07-03T00:56:59.919197,user_13,67.44.80.59,login_success,main,2,0,0
2025-07-09T10:44:07.674608,user_19,60.46.5.76,login_success,search/categories/wp-content,4,10,0
2025-07-13T21:41:33.114657,user_7,173.8.64.164,file_access,list/list/categories,2,21,0
2025-06-30T07:10:59.054652,user_8,96.158.173.98,config_change,tag/categories/wp-content,0,7,0
2025-07-04T12:21:47.603703,user_9,166.167.207.208,login_failure,list,0,12,0
2025-07-06T00:36:37.028020,user_17,148.230.10.72,login_failure,posts/category/category,2,0,0
2025-07-09T09:47:28.763279,user_1,175.45.30.220,login_success,app/category/search,1,9,0
2025-07-01T21:06:06.976254,user_5,214.196.112.246,login_failure,categories/posts,0,21,0
2025-07-07T06:01:29.222829,user_20,202.110.3.69,login_failure,posts/app,1,6,0
2025-07-10T12:31:57.651133,user_8,161.65.79.130,privilege_escalation,search,0,12,0
2025-07-08T02:37:26.490796,user_10,201.172.29.49,login_success,blog/list/categories,2,2,0
2025-06-30T09:35:40.229113,user_9,190.28.208.142,file_access,search/list,1,9,0
2025-07-04T00:34:57.640285,user_13,98.229.77.226,login_success,tags,0,0,0
2025-07-04T08:24:47.023530,user_15,60.123.0.171,config_change,explore/category/app,0,8,0
2025-07-08T00:50:37.439279,user_15,7.223.140.103,login_success,wp-content/posts/wp-content,1,0,0
2025-07-12T01:05:41.151339,user_17,2.250.210.148,login_success,blog/tags,3,1,0
2025-07-08T17:04:32.180910,user_13,135.140.184.248,privilege_escalation,categories,2,17,0
2025-07-05T22:38:50.277012,user_1,44.173.189.76,login_failure,tags,0,22,0
2025-06-29T20:39:48.878082,user_12,119.132.140.51,login_failure,main/list/list,0,20,0
2025-06-29T23:41:40.176999,user_20,8.135.142.8,login_failure,list/explore/list,1,23,0
2025-07-04T22:39:05.631481,user_10,183.185.213.178,login_failure,search/category/posts,0,22,0
2025-07-04T16:16:11.064137,user_16,204.92.165.149,login_failure,explore,1,16,0
2025-07-13T10:32:22.927031,user_9,168.230.70.30,login_success,list/search/tag,1,10,0
2025-07-01T15:32:13.779632,user_9,37.92.206.156,login_failure,app,2,15,0
2025-07-08T12:45:30.059614,user_10,190.131.75.97,login_success,search/wp-content,0,12,0
2025-07-10T11:11:28.008656,user_17,174.99.57.99,login_success,category,0,11,0
2025-07-07T00:39:53.332876,user_2,59.78.225.159,file_access,search/search,1,0,0
2025-07-02T07:18:31.892618,user_20,77.123.202.216,privilege_escalation,categories/categories,0,7,0
2025-07-08T20:39:03.836420,user_11,97.83.34.46,login_success,category,0,20,0
2025-07-03T17:39:52.656004,user_1,138.214.38.207,login_failure,explore/search,1,17,0
2025-07-08T17:18:01.557263,user_10,3.29.80.216,login_failure,main,1,17,0
2025-07-02T17:32:33.673220,user_14,194.28.1.171,login_success,list/explore/categories,1,17,0
2025-07-11T14:42:58.634558,user_2,124.26.101.93,login_success,wp-content/explore,1,14,0
2025-07-08T04:41:55.050629,user_19,212.9.167.234,login_failure,search/main,1,4,0
2025-07-10T05:21:18.571193,user_11,118.234.143.179,privilege_escalation,search/list,1,5,0
2025-07-14T12:35:13.116531,user_8,201.106.53.225,file_access,explore,2,12,0
2025-07-11T12:40:28.050673,user_16,213.3.232.191,login_failure,category/tag/blog,0,12,0
2025-07-09T17:01:42.593257,user_6,10.0.0.172,anomaly_event,blog,8,17,1
2025-07-09T13:05:10.033527,user_18,208.65.75.136,privilege_escalation,wp-content,1,13,0
2025-07-08T10:09:46.011642,user_4,48.250.114.83,login_success,main/posts,3,10,0
2025-07-10T15:09:39.647817,user_9,133.173.115.222,login_failure,list/blog/app,0,15,0
2025-06-30T15:17:35.602530,user_18,205.108.199.146,file_access,categories,1,15,0
2025-07-09T22:45:09.230898,user_6,215.130.202.174,file_access,category/categories/explore,3,22,0
2025-07-12T19:07:09.986809,user_8,10.248.89.199,anomaly_event,category/tag/main,4,19,1
2025-07-01T07:31:53.177762,user_10,156.158.123.39,login_success,wp-content/tag,2,7,0
2025-07-02T06:30:32.994643,user_11,187.31.93.24,login_success,category/main/list,1,6,0
2025-07-12T05:31:21.593330,user_19,183.131.249.53,login_success,category,0,5,0
2025-07-03T15:31:54.329718,user_4,7.69.164.216,login_success,blog,1,15,0
2025-07-11T04:55:36.060507,user_19,189.40.201.231,login_failure,posts/tag,1,4,0
2025-07-03T12:55:51.400707,user_20,107.128.207.211,login_failure,tags/app,2,12,0
2025-07-06T08:13:41.705183,user_7,42.168.131.7,login_success,wp-content/tags/explore,1,8,0
2025-07-08T19:52:06.946896,user_13,129.70.94.47,login_failure,app/category/posts,1,19,0
2025-07-04T15:03:46.352116,user_14,161.3.243.164,login_failure,app/wp-content/categories,4,15,0
2025-07-14T09:45:26.616597,user_5,215.86.181.62,login_success,posts/list,1,9,0
2025-07-04T14:25:11.738249,user_7,47.234.195.29,login_success,app,1,14,0
2025-07-12T07:27:09.622901,user_19,220.187.231.57,login_success,app/search,1,7,0
2025-06-29T23:48:25.693592,user_15,194.253.62.128,config_change,category,1,23,0
2025-07-10T21:02:55.348198,user_6,180.50.188.14,login_success,list/list/app,3,21,0
2025-07-07T04:42:09.523250,user_16,195.169.89.97,file_access,app,1,4,0
2025-07-10T18:26:01.969749,user_6,205.54.251.218,login_success,explore,0,18,0
2025-07-08T10:49:46.746154,user_2,147.250.234.131,login_success,tag/blog,2,10,0
2025-07-04T03:51:16.553950,user_9,144.233.204.131,login_success,categories/category/tag,0,3,0
2025-07-02T23:05:24.832630,user_6,191.119.153.107,login_success,list/categories,1,23,0
2025-07-03T07:08:24.792912,user_6,11.201.139.220,login_failure,posts/blog,0,7,0
2025-07-06T09:53:47.377513,user_3,198.229.184.163,login_failure,tags,0,9,0
2025-07-05T04:12:53.827970,user_14,217.240.132.2,login_success,main/tags,0,4,0
2025-06-30T21:11:15.365330,user_13,223.172.137.22,login_failure,wp-content/main/tags,3,21,0
2025-07-06T17:32:39.996304,user_16,193.119.1.8,login_success,tags,0,17,0
2025-07-03T09:48:27.908278,user_2,180.209.208.54,login_success,tag,3,9,0
2025-07-09T23:07:05.890526,user_12,208.45.164.219,login_failure,blog/posts,1,23,0
2025-07-11T13:10:10.744842,user_1,158.233.105.119,anomaly_event,categories/blog/blog,6,13,1
2025-07-13T10:43:19.587320,user_8,188.5.158.192,login_failure,app,1,10,0
2025-07-02T01:25:57.676076,user_12,214.80.213.224,login_success,list/main,1,1,0
2025-07-12T21:51:36.671967,user_4,159.46.45.39,login_success,explore,0,21,0
2025-07-12T17:47:47.702412,user_19,146.253.248.4,login_success,categories,1,17,0
2025-07-14T13:32:49.629015,user_3,197.21.157.61,login_success,search/list/categories,0,13,0
2025-07-02T02:49:10.591629,user_10,182.138.243.143,privilege_escalation,explore/category/tags,0,2,0
2025-07-06T17:02:19.607283,user_14,10.0.0.117,anomaly_event,tag,6,17,1
2025-07-05T20:56:53.614225,user_5,120.11.121.73,config_change,blog/wp-content,0,20,0
2025-07-01T00:51:51.807160,user_16,131.233.48.164,login_success,tag/main/category,2,0,0
2025-07-08T00:22:31.291541,user_7,96.28.239.235,login_success,category,0,0,0
2025-07-03T21:23:12.098923,user_13,185.200.180.230,login_success,tags/category,0,21,0
2025-07-03T10:47:20.201966,user_8,200.207.115.66,login_success,posts,2,10,0
2025-07-01T21:57:03.656752,user_5,213.180.215.46,file_access,categories/main,0,21,0
2025-07-07T11:06:48.870512,user_1,195.82.21.131,login_success,posts/tags/search,2,11,0
2025-07-11T17:42:25.258522,user_6,201.228.196.195,login_failure,wp-content,0,17,0
2025-06-29T16:02:26.338216,user_2,8.93.135.199,login_success,main/main/list,0,16,0
2025-07-04T11:28:50.887148,user_9,92.35.221.104,login_success,tags/search,1,11,0
2025-07-07T03:12:51.136265,user_20,89.42.244.13,file_access,posts/blog,0,3,0
2025-07-04T22:52:34.155127,user_2,210.128.156.146,login_success,list/explore/explore,1,22,0
2025-07-12T03:10:36.994335,user_1,221.253.229.139,login_failure,tag/blog/search,1,3,0
2025-07-01T10:21:55.778741,user_4,181.178.71.20,login_success,tag,0,10,0
2025-07-12T11:00:47.517852,user_13,221.146.11.226,login_success,posts,1,11,0
2025-07-08T00:36:18.053434,user_9,100.22.233.167,login_success,explore/wp-content/category,2,0,0
2025-07-02T13:14:20.634295,user_5,211.2.239.201,login_failure,list/categories,1,13,0
2025-06-29T19:45:25.875286,user_1,145.152.205.213,login_success,tag/app/blog,1,19,0
2025-07-03T10:10:22.188293,user_4,208.249.64.251,login_success,explore/explore/tags,1,10,0
2025-07-06T23:35:14.428944,user_9,179.83.11.110,login_failure,tag,1,23,0
2025-06-30T01:27:37.713285,user_5,213.169.58.70,login_failure,main,1,1,0
2025-07-05T22:07:31.067691,user_4,67.253.35.250,login_success,main/categories,0,22,0
2025-07-14T09:06:15.843065,user_20,33.17.49.188,login_failure,list/list,2,9,0
2025-07-04T09:00:43.450212,user_4,219.184.95.179,login_success,app/tags/category,1,9,0
2025-07-09T15:27:33.309646,user_16,73.112.222.81,file_access,search/wp-content/app,1,15,0
2025-07-08T18:08:58.616797,user_7,205.98.61.40,login_success,blog/list/app,0,18,0
2025-07-03T17:38:02.028471,user_17,157.215.19.204,file_access,list/main/explore,1,17,0
2025-06-30T22:49:02.891943,user_10,172.16.0.181,anomaly_event,app,6,22,1
2025-07-02T21:23:18.504204,user_18,143.202.117.133,login_success,list/tags,2,21,0
2025-07-13T03:36:42.041282,user_7,40.126.186.40,login_failure,app/blog,0,3,0
2025-07-02T07:09:38.230581,user_16,58.126.177.153,login_failure,search,0,7,0
2025-07-03T17:17:13.053452,user_1,82.224.43.233,login_success,blog/search,0,17,0
2025-07-06T23:26:16.816231,user_3,222.99.184.237,login_success,blog/wp-content/explore,0,23,0
2025-07-08T09:45:33.988228,user_5,172.16.0.147,anomaly_event,tag,4,9,1
2025-07-10T02:57:16.359039,user_4,192.168.137.179,anomaly_event,wp-content/search,8,2,1
2025-07-13T10:58:12.511966,user_10,172.16.0.60,anomaly_event,categories/tags,8,10,1
2025-07-13T03:32:17.267044,user_2,187.123.250.153,login_success,wp-content,0,3,0
2025-07-05T22:47:09.460501,user_6,134.105.205.134,login_success,tag,1,22,0
2025-07-04T05:20:18.216117,user_10,176.178.44.252,config_change,posts/tag,1,5,0
2025-07-08T06:25:35.900585,user_11,191.39.128.158,login_success,category,0,6,0
2025-07-10T11:29:35.701345,user_4,220.214.63.11,login_success,app/explore,1,11,0
2025-07-03T03:25:41.750180,user_2,221.160.236.238,login_success,explore/category,4,3,0
2025-06-30T01:21:32.501517,user_5,217.158.95.191,login_success,explore/explore/wp-content,1,1,0
2025-07-14T05:09:11.367079,user_6,85.82.72.65,login_failure,main,1,5,0
2025-07-04T06:25:03.507102,user_15,30.173.199.250,login_success,main/app,1,6,0
2025-07-01T20:10:33.348359,user_12,10.41.38.242,anomaly_event,main/wp-content,10,20,1
2025-07-09T21:34:33.795016,user_6,138.50.117.163,privilege_escalation,main/categories,1,21,0
2025-07-05T12:56:10.294700,user_13,7.2.165.40,login_success,blog/posts,2,12,0
2025-07-01T01:34:34.022350,user_16,172.16.0.214,anomaly_event,blog/tag/category,5,1,1
2025-06-30T16:52:32.207539,user_6,176.220.85.146,file_access,posts,0,16,0
2025-07-02T07:13:00.401978,user_2,101.174.0.241,login_success,posts/tags/posts,3,7,0
2025-07-13T08:19:48.456933,user_14,192.168.255.249,anomaly_event,main/category,9,8,1
2025-07-02T07:50:03.836222,user_6,172.16.0.206,anomaly_event,explore/tag,6,7,1
2025-07-02T01:57:16.568753,user_12,204.217.248.67,login_failure,posts/category,0,1,0
2025-07-10T14:50:26.172888,user_5,192.193.144.146,login_failure,tag,2,14,0
2025-07-01T13:25:31.405333,user_16,222.140.214.99,login_failure,tags,1,13,0
2025-07-09T10:27:12.138018,user_14,209.190.142.119,login_success,tag/blog,2,10,0
2025-07-01T08:49:27.111632,user_3,191.39.76.161,login_success,category/categories/category,1,8,0
2025-07-11T09:51:26.161991,user_11,188.69.102.177,login_success,app/app/explore,0,9,0
2025-07-10T05:48:08.871894,user_17,157.30.139.179,login_success,app/search,0,5,0
2025-07-01T10:50:15.673540,user_19,131.52.103.131,file_access,blog/search/category,0,10,0
2025-07-04T01:41:28.212299,user_8,43.112.72.80,file_access,category/app,1,1,0
2025-07-04T11:56:48.784818,user_17,10.0.0.172,anomaly_event,wp-content,6,11,1
